key,KR
6d93fd61,전조등 %1 배터리가 부족합니다.
4fdea076,아무 버튼이나 길게 눌러 잠금 해제
5674a938,장치를 잠그기/잠금해제하려면 단축키를 누르세요.
827a3fb1,매시간 알림
be728928,요구 존
9e2f2200,메시지 오류
0ae0e801,인접 포인트 출발
c7bb1c6b,LiveTrack종료
297ce75e,LiveTrack시작
880d83c6,LiveTrack 실패
6e6d3162,낮음/높음 경고값 조정완료.
e7a113bc,SMO2 센서 배터리 부족.
f81a0741,활동 저장소가 거의 가득 찼습니다. Garmin Connect에 업로드하세요.
9d800470,활동 저장소가 가득 찼습니다. 활동을 삭제하여 저장 공간을 확보하세요.
ae20e63a,동작 %1
1cf5de16,여러 TruSwing. 이동하고 문제를 해결하세요. 다시.
a159890d,전환 후 잠겼습니다. 잠금을 해제하려면 버튼을 길게 누르세요.
6c7e2dea,버튼이 잠겨 있습니다. 타이머가 시작된 후. 버튼을 길게 누르세요. 잠금을 해제하다
6f533cbd,근접 포인트 %1 접근 중
ba5396df,수영 시 최상의 HR 결과를 얻으려면 HRM-Tri 또는 HRM-Swim을 사용하십시오.
e02fcf65,파워미터 배터리 부족.
16069586,휴대폰 배터리 부족
f86d3412,포즈 %1
3abb1d4f,START 눌러 골프옵션 보기
b27f7e02,RD 팟 배터리가 부족합니다.
87a97d42,Radar 배터리가 부족합니다.
b0046297,inReach에 연결하여 S0S를 취소하세요.
72515702,루트 계산 오류\n이 지역에서는 루트 지정이 가능한 도로가 없습니다.
c1d9c44f,경로 탐색 오류. 메모리가 부족합니다.
3b064c5b,경로 탐색 오류.
bd893a09,경로 단축됨
508826b8,루트 계산 시간 오래 걸릴 수 있음.
642fc248,확장 변속기 2 배터리가 부족합니다.
e1c25889,확장 변속기 배터리가 부족합니다.
0101976f,앞 변속기 배터리가 부족합니다.
12702d56,왼쪽 확장 변속기 2 배터리가 부족합니다.
0aeea33f,왼쪽 확장 변속기 배터리가 부족합니다.
7bebda6d,왼쪽 변속기 배터리가 부족합니다.
261e0c78,뒤 변속기 배터리가 부족합니다.
ef3084f1,오른쪽 확장 변속기 2 배터리가 부족합니다.
d6c3eea4,오른쪽 확장 변속기 배터리가 부족합니다.
5ea5856e,오른쪽 변속기 배터리가 부족합니다.
76175323,변속기 배터리가 부족합니다.
97c0fa09,변속 시스템 배터리가 부족합니다.
c13abe20,inReach SOS 취소됨
df476ce7,세트를 시작하거나 종료하려면 누르세요.
fd3ce734,변속센서 배터리 부족
a7fdd287,시마노Di2 배터리 부족
eab25c37,느림/빠름 경고값 조정완료
fce07c15,속도/케이던스 센서 배터리 부족.
dcd31f4b,속도센서 배터리 부족.
d7894d19,타이머 시작후 운동시작
59a04c79,일출까지\n%1 남음
39d3a122,일몰까지\n%1 남음
70979578,미등 배터리가 부족합니다.
a5fb3db1,미등 %1 배터리가 부족합니다.
5bc4b16d,Tempe 배터리가 부족합니다.
9dd62669,타이머 완료
cac21d76,세트 %1
9b8dca53,VIRB 배터리가 부족합니다.
2c6c7d38,휠사이즈 보정완료
7c0112d6,워크아웃의 최대 수를 초과하였습니다. 일부 워크아웃은 가져올 수 없습니다.
d1fe0a8f,"비행기 모드를 사용하면 모든 무선연결 기능(블루투스, Wi-Fi, ANT)이 비활성화됨."
57279107,inReach 장치와의 연결이 끊어졌음. 장치가 범위내에 있는지 확인하세요.
092ad970,inReach 배터리 부족
26e6f486,메시지 전송 실패. inReach에서 다시 시도.
44f98c25,메시지 전송 실패. 메시지 너무 깁니다.
f4726417,inReach 장치 인증 실패. 메시지를 발송할 수 없음.
f54cb864,메시지 전송 실패. 연락처를 줄어서 다시 시도하세요.
cc88fb5f,메트로놈
048e1b98,군사좌표
04bf7476,MOB
fe5495a7,전환 %1
c2049939,삭제
6ccfccc2,완료
bce1d9f2,지도
677ef009,전체
ac6f24a6,세부 정보
2885e452,삭제
88256758,워크아웃 실행
828fd872,트랙 점수 주기
dd7cba3e,모두
e169b5be,연결됨
fae61188,앞으로 %1
f99b0b7c,관리
56a64f72,다음
518ef83e,헤드폰 없음
737822f6,켜짐
5d0a8f71,한 곡
799f7583,일시 중지
79b4fb41,휴대폰
bfc9a959,재생
1ae4e82e,이전
15a53b92,트랙 점수
5551073c,반복
bd7827e0,뒤로 %1
96128aff,도서관
3dea3ddc,셔플
a17666be,음원
1d15ee27,싫어요
0315c539,싫어요
3bbe770e,좋아요
25be546c,좋아요
6b84dd74,UP 또는 DOWN을 눌러 평점주기
958d872d,UP/DOWN으로 볼륨 조절
f2e8a84d,음량
587be0e0,사용자의 라이브러리
1ab1e346,앨범:
b0c45dcf,앨범
9e9785c2,아티스트:
9a08692b,아티스트
f076664f,오디오북
b50351af,챕터 %1
e72c642e,다시 시작
eff524e8,%1 에피소드
533d1913,에피소드 %1
391ce627,%1 에피소드
d67f45fe,장르:
b1eddc97,장르
27473d84,음악 라이브러리
ff6c1a2b,음악
30797582,지금 재생 중
1f60a2ed,기타
a5ba84f4,모든 노래 재생
6c3b3f21,재생 목록:
79a5d82c,재생 목록
47b11e82,팟캐스트
1b4804d3,%1 노래
ae20193c,노래
2a961c50,%1 노래
63c0d299,노래
b5a734a2,%1 시간
48c2b5cc,%1분
79293a9b,휴대폰에서 음악을 켜세요.
ab90b43f,월
c190d6e1,월
1d5d5a9e,마가단
f499354e,자북
36cf1c2f,Maharashtrian
85a479f3,Maidenhead
46ea5456,유지수심
1935e3bf,운동 능력 유지
c4d54d5a,주요 고속도로
67664549,말타
a4f31caa,Malvani
96f73481,인공구조물
25b4ac5e,건물
21e11aa9,지도경계
9dc04676,맵 데이터베이스가 너무 많음
4c948e0e,지도데이텀
52cdf778,맵 포인트
2ff00215,회전타원체
7f96b6c8,3월
a8543ad3,해양서비스
e657dce6,선착장
d6b804e6,해양부표
0b13037f,양식장
be9f8179,해양등표
96759f62,해양서비스
988e547f,해양서비스
c7ab2924,선박용품
84d55950,Markantalo
6ceeb890,시장
ca996eb5,마세라티 딜러
19fd2f69,마스터카드
7ba1b5cb,화물 리프트
a26f5c4c,최고 상승
b96f8081,최고 상승
e462f83f,최대 상승
f963194e,최고 상승
92d9dec6,최대 하강
adda0947,최대하강
54c3b6dd,최대 하강
55c3b870,최대 하강
918bc502,간조
30a98a51,최고 고도
39a9987c,최고 고도
2e983e0a,최고 고도
319842c3,최고 고도
a923f405,만조
bd072a89,랩 최대 파워
b6071f84,랩 최대 파워
9b1cbb52,랩 최대 파워
ae1cd93b,랩 최대 파워
78ef395e,최종 랩 최대 파워
83ef4aaf,최종랩 최대 파워
7b0085a5,최근랩 최대 파워
8c00a068,최종 랩 최대 파워
a786eda7,최대 파워
8c86c326,최대 파워
856c74a4,최대 파워
8c6c7fa9,최대 파워
a65cdab5,최대 SOG
975cc318,최대 SOG
a44b8e6e,최대 SOG
8f4b6d5f,최대 SOG
e1247175,최고 속도
d22459d8,최고 속도
df13252e,최고 속도
ca13041f,최고 속도
216c0938,공인최대흘수
3cb5bd7e,5월
fe35bee2,Mazda 딜러
0ecf4f23,측정 중
0fbb2737,의료
5c53277b,의료서비스
e7758f60,의료서비스
93873183,지중해식
b741d2bf,중형공항
2ddd342f,중도시
7d4415a0,Mercedes-Benz
8705c7f2,미터
bd231431,미터/시간
7fc37e1d,미터/분
b0c97224,미터/초
8796aab7,광역 버스 정류장
1bf84fd5,지하철
be04c944,"지하철, 터널"
48d43475,멕시칸
8c3ab8c6,멕시코 - 중부
8a03db08,멕시코 - 산
d85702d8,멕시코 - 태평양
8bc54f50,대서양 중부
1ed4f1d2,중동식
f0cfe8bc,거리표지
e815a5ea,마일
a14bc0cd,군부대
c45e3e23,군사훈련구역
af330483,군용 시간
597b53f7,밀리바
8f47519d,mmHg
64bc5f0b,Mils
3a4db437,최저 고도
3f4dbc16,최저 고도
983271b4,최저 고도
7f324a59,최저 고도
85c0e8f4,분
3b8739db,광산
ddaf9c71,지뢰밭
0b060532,미니 쿠퍼
00f9746d,속도:
43bf9a88,최소수심
dba54478,찾지못함
e25fc837,혼영
b29b12f1,혼영
575828fd,복합 사이클링
61c95da7,중강도
04affae7,Modified Airy
75a31010,Modified Everest
d262850b,Modified Fischer 1960
7f88a8a3,Moghlai
53c234ba,월
dd0cb391,월
184eb16b,월요일
f54c012c,수신 채널:
b43ebf99,계류부표
5dcf988e,모르스부호
183c2ff3,모스크바
61a701ea,모스크
b8831489,최고\n상승!
da559bd6,ATV/오프로드
ea34fb64,자동차영업소
8aa8d0fd,오토바이
b0810376,오토바이 매장
6d939652,산악 자전거
8f0891fb,등산
7abfb6a4,10초 밸런스
81bfc1a9,10초간 밸런스
9cda2fa7,10초 밸런스
81da0526,10초 밸런스
50c36f86,30초 밸런스
6bc39a07,30초간 밸런스
12ad479d,30초 밸런스
13ad4930,30초 밸런스
3db3aaa2,3초 밸런스
30b3962b,3초 밸런스
5f9e19d9,3초 밸런스
789e4134,3초 밸런스
f2a3e1f1,10초 파워
fba3f01c,10초 파워
f09295aa,10초 파워
f3929a63,10초 파워
a62e68b3,30초 파워
c32e965a,30초 파워
84125cb0,30초 파워
83125b1d,30초 파워
b78d3d49,3초 파워
b08d3244,3초 파워
95a46112,3초 파워
a8a47efb,3초 파워
1eadd7f1,동작 거리
27ade61c,동작 거리
1c9c8baa,동작 거리
1f9c9063,동작 거리
d4fa17b8,동작 여유 심박수%
e3fa2f55,MOVE %HRR
96ecea2b,동작 여유 심박수%
a3ecfea2,동작  여유 심박수%
cd7aba42,동작 HR %MAX.
c07aa5cb,M HR %MAX.
6f645ff9,동작 최대 심박수%
88648754,동작 HR %Max.
e655c207,동작 심박수
cb559786,동작 심박수
c43b4904,동작 심박수
cb3b5409,동작 심박수
06a0f2b5,이동 횟수
f7a0db18,이동 횟수
048fa66e,동작
ef8f855f,동작
cd7bdd02,영화관
f5ca221f,영화관
5be5cdd9,이동 시간
74e5f534,이동 시간
39fb5ea2,이동 시간
2cfb4a2b,이동 시간
4340ecfa,총 시간
2640bf53,멀티스포츠 시간
45523941,총 시간
2e52150c,총 시간
4c492df4,뭄바이
f1b9ceaa,무스카트 포도
0d2cbe3b,근육 내 산소 포화도(%)
fa2ca052,SMO2
cb392248,근육 산소 포화도%
ba390785,근육 내 산소 포화도(%)
4136fb5a,총 헤모글로빈
2436cdb3,THB
434847a1,총 헤모글로빈
2c48236c,총 헤모글로빈
5ed77869,역사박물관
89efa2bc,박물관
40f0553c,박물관 및 갤러리
49be99fe,코스 완료
73df967c,활동
41dabe58,대체
b97b436b,바로
f018e6bc,계산 중
a2e15a20,코스
3c025591,편차
5a2aa133,잠금 코스
40109a88,코스 잠금 해제
395d4376,코스 이탈
0b629ed3,세트
669e5549,잠금해제
5ee9f013,휴식
a53760b7,오늘의 제안
45ee3ab9,NE
72b91132,어시스턴스
82eeb64b,헤드폰 연결됨
67eb0d6b,케이던스 연결됨
11404,항목 구성
eef45cff,연결됨
3764295c,컨트롤 추가됨
920b1037,레이스가 시작되었습니다
96730967,Di2 연결됨
028bf943,디스플레이 연결됨
bcbdef4d,Edge 연결됨
33cfd824,켜다
1e0ed960,Voetsensen. 계약.
f32fdc51,GPS 준비 완료
54046d46,위치 찾는 중
2148887b,목표!
df2dd45a,%1 추가됨
e6a3660c,삭제됨: %1
7866c18e,심박계 연결됨
0b03e686,전조등 연결됨
d9a82740,전조등 연결 해제됨
d20c90b9,얼마나 힘들었나요?
deb659f6,사고 감지 비활성화됨
c9a00a69,사고 감지 기능 미지원
a19324a4,라이트 연결됨
0d2a23ee,라이트 연결안됨
ff9ce93e,MO2 연결됨
a70fa203,팬/줌에 접속하려면 누르고 계세요.
89b14fce,무브바 리셋됨
0173043d,운동하세요!
d90f13e6,목적지 선택합니다. 트레일이 우선시됩니다.
c0889298,네트워크 형성됨
0484347f,네트워크 형성 중
af17df0b,코스 이탈
d4df5c57,코스유지
27413da4,옵션
19f1115c,연결됨
6c3f63f9,휴대폰 연결이 해제됨
183b1c26,연결 안됨
cbf1fd01,파워 연결됨
eabf0e16,RD 팟 연결됨
680b611c,Radar 연결됨
5.57E+94,차량 접근 중
5474ce1c,읽기
89b76ebd,모바일 앱을 열어 데이터 새로고침
2ff4517e,데이터를 재생하려면 휴대폰에 다시 연결하세요.
58963406,휴대폰에 다시 연결하거나 음악 소스를 전환하세요.
f71f79f4,%1 남음
43f9562c,답장
2.00E+190,구간 꺼짐
ccd6daae,%1 연결됨
dfeaa762,준비 완료
fb3a0ae4,변속센서 연결됨
ebd45b3f,트레이너 연결됨
c1312a9f,속도/회전수 연결됨
cdc1780b,속도계 연결됨
3060d65a,손목 심박수 모니터를 시작하려면 START하세요.
4376798b,추가적인 컨트롤을 사용하려면 누르세요.
5b12b820,활동 추적을 활성화하려면 시작하세요.
a6c190a0,포인트를 선택하려면 누르고 계세요.
4369efb1,온도센서 연결됨
0baa05a9,미등 연결됨
57db14ad,미등 연결 끊김.
9b70c413,완료
aba369a9,실패
c84cf899,VIRB 연결됨
d9d61442,GPS 수신 중
e9271961,요약 추가
54e74dae,inReach 연결됨
f1a5f96b,11월
953d8843,11월
335f8fb8,11월
8a306a54,상태를 확인하려면 파워 미터를 사용하여 사이클링을 해보세요.
85cafcdc,상태를 확인하려면 심박수 모니터를 사용하여 야외에서 두 번 달리십시오.
e8f891ec,상태를 확인하려면 심박수 모니터를 사용하여 야외에서 달리세요.
c0fe2aaa,기압계
f12a134d,1분
9ee38e16,태어난 연도
5511fc69,거리 설정
ab6daca1,%1 칼로리
226d69d2,반복 수 편집
9bb679a2,중량 편집
ac1291f2,트레드밀 거리 입력
4e4bf8d2,신장
0f19941a,%1 길이
c1ca3266,%1 분
e0603823,%1회
05dd9bb9,BPM 설정
f16f642b,밝기 설정
50d8aeb5,케이던스 설정
a1d963c5,케이던스 설정
a955b7eb,보정 설정
ee340dc8,칼로리 설정
d42d49ee,일 설정
e020c6ad,난이도 선택
9d4e565f,거리 설정
4798e13b,고도 설정
5fd1ea30,인치 설정
c5cc307b,경사도 설정
81f600b7,심박수 설정
66493f07,키 설정
83954c2b,시간 설정
7b56d11d,100분의 1 설정
f99fe894,파워 설정
ecc44f22,인터벌 설정
da75bbc2,LTHR 설정
5a85fdb8,길이 설정
15ecb989,길이 설정
8ee4fc5d,분 설정
7c8ed7f6,이동 설정
9eae8724,퍼센티지 설정
cb175515,파워 설정
eea92af4,반복횟수 설정
cc269771,저항 설정
b8f2a996,휴식 시간 설정
daa1e93d,라운드 설정
93148d41,초 설정
2975ec03,경사도 설정
82505acf,속도 설정
b0ec8efd,스트로크 속도 설정
1f076195,스트로크 속도 설정
efc3c907,역치 설정
20a86db6,톱니 수 설정
1095c9f6,수직 속도 설정
992c1994,체중 설정
906dff3d,바퀴 크기 설정
6985adbd,년 설정
bd98ed92,영역 설정
d064156a,핸디캡 설정
4269796a,목표 페이스
16d26971,체중
e01e6e98,NVG/CNG
33a21057,NW
8830edf0,예상 유산소 효과: %1
44ba9728,예상 무산소 효과: %1
bbb0dcbe,예상 효과
9d68449a,이번 주에 최적의 훈련 부하를 유지하기 위하여 적극적인 회복 또는 휴식을 제안합니다.
014c0555,앞으로 비교적 힘든 트레이닝에 대비하기 위해 적극적인 회복이나 휴식을 취하는 것이 좋습니다.
f9290c2c,유산소 능력을 향상시키기 위하여 이 기본 워크아웃을 제안합니다.
05e6397f,많은 활동을 하셨습니다. 남은 하루 동안은 쉬엄쉬엄하고 싶을 수 있습니다.
db78f3ce,전체적인 훈련 부하의 균형을 유지하기 위하여 이 기본 워크아웃을 제안합니다.
0bdb3069,러닝 거리를 점진적으로 증가시키기 위하여 이 기본 워크아웃을 제안합니다.
d3b96190,지구력을 향상시키기 위하여 이 기본 워크아웃을 제안합니다.
881f6f93,최근 유산소 운동을 많이 하셨습니다. 오늘은 페이스를 올려보세요.
6550d0ed,고강도 훈련을 위한 능력을 향상시키기 위하여 이 기본 워크아웃을 제안합니다.
b42eb504,이번 주의 러닝 거리가 너무 깁니다. 휴식을 취하세요.
70c37fa1,최근 긴 러닝 훈련을 수행하였기 때문에 이 짧은 러닝을 제안합니다.
89436866,기초 지구력을 기르는 데 좋습니다.
1bc3486b,전체적인 훈련 부하의 균형을 유지하기 위하여 적극적인 회복 또는 휴식을 제안합니다.
d856da48,전체적인 훈련 부하의 균형을 유지하기 위하여 오늘은 쉬엄쉬엄 활동하세요.
c7cd1b0d,높은 훈련 부하와 지난 밤의 부족한 수면 때문에 이 기본 워크아웃을 제안합니다.
98abf032,이 운동은 장시간의 고강도 훈련에 대한 지구력을 높여 줍니다.
0443e557,이 운동은 장시간의 중간 페이스 훈련에 대한 지속력을 높여 줍니다.
77458204,인터벌로 체력과 성과를 강화할 수 있습니다. 이 고강도 운동 후에는 충분한 휴식을 취해야 합니다!
3eb77a09,이번 주의 러닝 거리가 길기 때문에 적극적인 회복 또는 휴식을 제안합니다.
dd23f4ee,운동은 없었지만 괜찮습니다! 저강도로 짧게 진행하세요.
04b64e0d,지난 밤의 수면이 부족하기 때문에 휴식이 필요할 수도 있습니다.
e34748b4,운동 너무 많이 했습니다. 오늘 남은 시간에 좀 쉬어야 할 것 같습니다.
83eb3f87,최근 러닝 거리가 깁니다. 오늘은 적극적인 회복이나 휴식을 고려하세요.
71a95822,시작하는 당신에게 이 기본 워크아웃을 제안합니다.
ecc0cc7d,최근 러닝 거리가 길어 적극적인 회복이나 휴식을 권장합니다.
97340b38,긴 회복 시간 때문에 워크아웃이 없습니다. 짧게 낮은 강도로 유지하세요.
5ede459b,최근 러닝 거리가 길기 때문에 쉬운 워크아웃을 수행할 것을 제안합니다.
6e1970d6,이 운동은 고강도 훈련에 대한 능력을 높이기 위해 권장됩니다.
1b57b411,오늘 운동은 없습니다. 예정된 휴식일입니다.
29039a9d,주행 거리 및 시간을 늘리는 데는 장거리 주행이 좋습니다.
f8c2f8fc,러닝 거리 및 시간을 늘리는 데는 장거리 달리기가 좋습니다.
60267c8f,이 운동은 내일의 휴식일을 대비하여 훈련 부하를 목표대로 유지할 때 좋습니다.
d5952332,지난 밤의 수면이 부족하기  때문에 적극적인 회복 또는 휴식을 제안합니다.
d6df7c9b,최근 이벤트로 인해 오늘 운동이 없었습니다. 신체 회복이 필요합니다.
0f354238,오늘 예정된 이벤트가 있습니다. 할 수 있어요!
9358eb11,이 간단한 스프린트 운동은 내일의 이벤트를 잘 수행하는 데 도움이 됩니다.
e61aa7d6,오늘 운동은 없습니다. 휴식을 취하며 다음 이벤트를 준비하세요.
fbec7687,이 역치 운동은 레이스하는 날에 최상의 성과를 내는 데 도움이 됩니다.
5b487fb4,이 간단한 운동은 내일의 이벤트를 잘 수행하는 데 도움이 됩니다.
64c2037d,내일의 이벤트를 잘 수행하기 위해 적극적인 회복을 권장합니다.
e9aa8f22,오늘 운동은 없습니다. 여행을 즐기세요!
7c4f97a3,오늘의 운동은 적당한 시차증을 감안하여 한결 수월하게 조정되었습니다.
8f049160,오늘의 운동은 상당한 시차증을 감안하여 한결 수월하게 조정되었습니다.
58ac7b6b,지난 밤의 수면이 부족하기 때문에 쉬운 워크아웃을 제안합니다.
3ec85586,오늘의 운동은 극심한 시차증을 감안하여 한결 수월하게 조정되었습니다.
68befd41,과도한 피로로 인해 운동이 없습니다. 저강도로 짧게 진행하세요.
46bce5e8,피로 또는 스트레스로 인해 적극적인 회복이나 휴식을 권장합니다.
779f648b,약간의 피로 징후로 인해 이 간단한 운동이 권장됩니다.
5b5864d2,이 템포 운동은 레이스하는 날에 최상의 성과를 내는 데 도움이 됩니다.
15400d48,꾸준한 회복을 돕기 위하여 이 기본 워크아웃을 제안합니다.
adacb2a1,운동을 너무 많이 쉬지 않으려면 이 기본 운동이 좋습니다.
c62c9b66,휴식일 동안 최근 운동의 피로감에 대한 균형이 맞춰질 것입니다. 휴식을 취하거나 저강도 운동을 고려하세요.
94d9a39f,낮은 강도로 최근 운동으로 인한 신체 부담에 대한 균형을 맞춥니다.
ec326acc,이번 주의 최적의 훈련 부하에 도달하였습니다. 휴식을 취하는 것을 고려하세요.
7ebc2c66,북
46781865,좁은 트레일
fe128d27,국립공원
55ded84e,National 렌탈
971cfa3f,미원주민 보호구역
99bdbd9c,자연보호구역
