,key,KR,NL
2391,7e31f539,통화 종료,
2392,58a011f8,취소하려면 아무 키나 누르세요.,
2393,14fb6827,SOS 발송 중. inReach 장치가 켜진 상태로 가까이 두세요.,
2394,765a22ab,SOS 발송 중:,
2395,e6fbe3c0,연결없음! inReach 장치가 켜져 있고 근처에 위치하는지 확인하세요. 장치와 연결되면 SOS가 발송됨.,
2396,a42ff831,SOS 발송됨. inReach가 하늘이 잘 보이는 곳에 위치하는지 확인하세요.,
2397,c5b6b3f0,답장,
2398,84e6be57,설정된 문자 사용,
2399,4f448867,설정된 문자 사용,
2400,91e24b2a,답장,
2401,dfb15df2,메시지 입력,
2402,4f4f9abc,"비상 사태, 도움을 요청합니다.",
2403,58d8741c,사고 발생. 도움 요청합니다.,
2404,c1118883,사상사고. 도움 요청합니다.,
2405,f6f76d30,응급사태. 도움 요청합니다.,
2406,e111f4a6,팀원 찾지 못함,
2407,fd6c7324,자연 재해. 도움 요청합니다.,
2408,993c7bc1,생명의 위협이 없는 응급상황입니다. 도움 요청을 전송합니다.,
2409,1c387476,그룹에서 이탈했습니다.,
2410,aa8bcaf7,심한 부상. 도움 요청.,
2411,c3fb8cc8,장비 고장,
2412,4bba4f95,선박 비상사태. 도움 요청합니다.,
2413,b919790b,,Niet verbonden. Zorg dat het inReach toestel dichtbij is en is ingeschakeld. Tracking begint wanneer het toestel is verbonden.
2414,3d57021e,SOS 취소 중,
2415,28241c87,거리,
2416,bb221d94,SOS 발송 중,
2417,fa7200d5,inReach와 페어링,
2418,50166d33,SOS 발신 중,
2419,e752585b,%1 찾는중,
2420,b78c9c75,타이머,
2421,f046870c,아이스크림 및 스낵,
2422,f3af7c99,스케이팅,
2423,bd2f4749,,IJsland
2424,af699daf,Icelandic Grid,
2425,377c67b6,가고 있습니다,
2426,23154609,사용자설정 맵 내의 이미지 파일이 너무 큽니다. 이 이미지 파일은 맵에 표시되지 않습니다.,
2427,cb1f2927,이미지구역,
2428,cff4cc73,,Gestart
2429,a7471d80,미확인 측량구역,
2430,ad393940,인치(Hg),
2431,f51c4189,,"Als incident wordt gedetecteerd, wordt waarschuwing weerg. en bericht verz nr contacten voor noodgevallen."
2432,cad9807b,,"Als u geen hulp nodig hebt, kunt u het bericht annuleren."
2433,6b4f2327,,Bekijk de instellingen om te zien welke activiteiten die u gebruikt ongevaldetectie ondersteunen.
2434,965e5f4f,,Ongevaldetectie wordt alleen ondersteund in bepaalde activiteitprofielen.
2435,f10a2708,저항을 증가시키세요,
2436,0fb2593b,증가 중,
2437,92f0a20d,India Zone 0,
2438,488d68f9,India Zone IA,
2439,d90d45d8,India Zone IB,
2440,8127a3c8,India Zone IIA,
2441,769d4729,India Zone IIB,
2442,4a0010c3,India Zone IIIA,
2443,8182c7f6,India Zone IIIB,
2444,2ded320f,India Zone IVA,
2445,a6133b52,India Zone IVB,
2446,df24742f,인도식,
2447,d67bec6d,Indon. Equat.,
2448,b94a42fb,Indonesian Irian,
2449,81bf8b3c,인도네시아/말레이시아,
2450,c63876e4,Indon. South.,
2451,29c368c7,Indosat 딜러,
2452,8e83a348,공업지대,
2453,5336f3f5,Infiniti 딜러,
2454,bd05e356,안내,
2455,19f33b8a,안내,
2456,2810f056,다친 개,
2457,3a8b9762,내측,
2458,2a0f4051,내해통행구역,
2459,b6ef9c5d,인터벌 평균%HRR,
2460,b7ef9df0,인터벌 %HRR,
2461,f505c446,인터벌 평균 여유심박%,
2462,1005eec7,인터벌 평균%HRR,
2463,c4f1a80f,인터벌 평균 최대심박%,
2464,b9f196be,INT AVG %M,
2465,02fed59c,인터벌 평균 최대심박%,
2466,f9fec771,인터벌 평균 최대심박%,
2467,fafc0124,인터벌 평균 심박,
2468,01fc0c29,인터벌 평균심박,
2469,1d167a27,인터벌 평균 심박,
2470,02164fa6,인터벌 평균 심박,
2471,6996bbc7,인터벌 최대 여유심박%,
2472,4e969146,I M %HRR,
2473,477aafc4,인터벌 최대 여유심박%,
2474,4e7abac9,인터벌 최대 여유심박%,
2475,88e733b1,인터벌 최대%MAX,
2476,91e741dc,I M %MAX.,
2477,86d5e76a,인터벌 최대심박%,
2478,89d5ec23,인터벌 최대%MAX,
2479,afd25e5e,인터벌 최대 심박,
2480,bad26faf,인터벌 최대심박,
2481,b1e3aaa5,인터벌 최대 심박,
2482,c2e3c568,인터벌 최대 심박,
2483,e7ebfd84,인터벌 스트로크율,
2484,eeec0889,인터벌STRK율,
2485,0a067687,인터벌 스트로크율,
2486,ef064c06,인터벌 스트로크율,
2487,9ab0493e,인터벌 스트로크 종류,
2488,a5b05a8f,스트로크 종류,
2489,9cc19585,인터벌 스트로크 종류,
2490,adc1b048,인터벌 스트로크 종류,
2491,cf8fe4e3,인터벌 스토로그/길이,
2492,cc8fe02a,I STRK/LN,
2493,ad73d8e0,인터벌 길이당 스트로크,
2494,cc7409ad,인터벌 스토로그/길이,
2495,a09a4283,목표 달성에\n필요한 시간,
2496,eb8945de,간헐하천,
2497,7bdd9ef1,간헐천,
2498,5fddcc14,국제 공항,
2499,85dd1851,국제 명칭:,
2500,a2f29016,국제해사경계,
2501,28982424,인터내셔널,
2502,3275f4f5,인터넷/만화 카페,
2503,20c1fc26,단속급,
2504,2955fcb7,단속초특급,
2505,dde3c9f3,단속특급,
2506,d77b8311,교차로,
2507,c4d2b269,교차로 이름,
2508,9c3f44e0,고속도로,
2509,1b48e3ac,조간대경계,
2510,43095c79,조간대,
2511,41efc29c,인터벌 거리,
2512,38efb471,인터벌 거리,
2513,03e2950f,인터벌 거리,
2514,f8e283be,인터벌 거리,
2515,960f054a,인터벌 길이,
2516,990f0a03,인터벌 길이,
2517,98205191,인터벌 길이,
2518,a1205fbc,인터벌 길이,
2519,fce2e5e8,인터벌 페이스,
2520,ebe2cb25,인터벌 페이스,
2521,bed5b85b,인터벌 페이스,
2522,abd59a72,인터벌 페이스,
2523,f54f3106,인터벌 SWOLF,
2524,104f5b87,인터벌 SWOLF,
2525,b739091d,인터벌 swolf,
2526,b8390ab0,인터벌 SWOLF,
2527,b85b626e,인터벌 시간,
2528,a35b415f,인터벌시간,
2529,ba6caeb5,인터벌 시간,
2530,ab6c9718,인터벌 시간,
2531,814d3c02,국경,
2532,c9e6867f,잘못된 위성 파일,
2533,c4da7cd1,투자/중개,
2534,55bbe58e,Irish (IG),
2535,0a844ce8,Irish (ITM),
2536,b451b001,아일랜드식,
2537,2ad551f0,,Irkutsk
2538,a8e3d267,,Islamabad
2539,a3b55169,섬,
2540,eae8f3d0,고립위험비이컨,
2541,4c0a7681,고림위험부표,
2542,73ad0ea0,고립위험등표,
2543,bf448473,고립위험,
2544,362e99c0,등위상등,
2545,d0b84d1b,지협,
2546,04da8a1f,Isuzu 딜러,
2547,edc8adc0,이탈리아식,
2548,452c6de5,1월,
2549,b7f72f39,1월,
2550,ca840496,1월,
2551,4dd8bd57,7월,
2552,1f0bb84f,7월,
2553,6d57c25c,7월,
2554,112ca9b6,재설정,
2555,c36dfac9,6월,
2556,17b3bcbd,6월,
2557,63a9ccf2,6월,
2558,65f55d92,자이나식,
2559,23193ab9,,Jakarta
2560,73bb8c75,1월,
2561,630700cf,일식,
2562,c9801745,Jeep 딜러,
2563,bd135501,Jewish/Kosher,
2564,f31c4d65,7월,
2565,ae4645d3,6월,
2566,93e33cdc,km,
2567,2e5b1578,K-자유낙하,
2568,74311e5a,K-산개,
2569,c1997e20,K-고정,
2570,497aec18,,Kaboel
2571,2c718787,,Kaliningrad
2572,bca73d1a,노래방,
2573,9401ae34,,Kathmandu
2574,abf4b5d4,일량(kJ),
2575,92f48e79,일량(kJ),
2576,ce0f2ed7,일량(kJ),
2577,d30f36b6,일량(kJ),
2578,400638c9,Konkani,
2579,d55989fc,한식,
2580,73e6c1df,,Krasnoyarsk
2581,a13ed7bc,Krassovsky,
2582,b7509dc3,,De test is voltooid als de drempel is gedetecteerd.
2583,bbdc8455,,Intensiteitsdoelen worden elke 3 à 4 min. verhoogd.
2584,27d131a4,,Warm 10 tot 15 minuten op met een laag tempo.
2585,b30b1c44,한국어,
2586,9596a6dd,어드벤처 레이스,
2587,b1fdff70,백컨트리 스키,
2588,028f9330,백컨트리 스노보드,
2589,3a723b98,실내 자전거,
2590,46c640e0,자전거,
2591,b8b341af,보트,
2592,e57b8682,볼더링,
2593,0a3ce6a2,호흡운동,
2594,b12b25d3,카디오,
2595,941d1694,등산,
2596,3e089271,XC 스키,
2597,6b370038,XC 스케이트 스키,
2598,04829596,일립티컬,
2599,b915ecf2,탐험,
2600,ed869cab,조업,
2601,fa7a33d5,계단오르기,
2602,a6aa0e75,골프,
2603,b65a2fd7,HIIT,
2604,c5f73156,하이킹,
2605,95560b7f,,TE PAARD
2606,9d5f2e3c,실내 클라이밍,
2607,12ad4fae,실내 보행,
2608,8a9fcfbf,점프 마스터,
2609,dc9412ce,카약,
2610,98d77460,MTB,
2611,7c6f76a2,내비게이션,
2612,a687d01a,장애물 경주,
2613,8ff8fc15,실외 수영,
2614,d04f7eef,기타,
2615,03523c69,패들,
2616,3af08b7e,피클볼,
2617,a0dd034d,필라테스,
2618,9794e8be,풀 수영,
2619,ae9dee10,레이스,
2620,23de8af7,실내노젓기,
2621,7f8a5205,조정,
2622,55042fa4,실내 러닝,
2623,2ddf4d44,러닝,
2624,03c04905,SUP,
2625,ad3a8962,세일 레이스,
2626,f092e0d4,세일,
2627,9af4b6e4,스키,
2628,c60bd8fc,스노우보드,
2629,71372e91,스노우슈,
2630,87c88e7a,스텝퍼,
2631,b8ceabf4,근력 훈련,
2632,bdc568b1,서핑,
2633,6eac7780,스윔런,
2634,b233d840,택티컬,
2635,c934b55e,테니스,
2636,0f362cdf,나를 추적,
2637,eddd2e0c,트랙 러닝,
2638,c77f081d,트레일 러닝,
2639,7cfc7523,트레드밀,
2640,a6690b8c,철인 3종,
2641,e877f3c5,울트라러닝,
2642,535027bc,가상 러닝,
2643,5f7c4876,걷기,
2644,da744671,요가,
2645,4db2d570,활동 없음,
2646,7f6a2d70,,E-mail
2647,e9275f3f,,Bericht
2648,dc4683ae,,Gemiste oproep
2649,db674617,,Melding
2650,9d0a3179,,Voicemail
2651,1a50b5dd,,15 seconden
2652,38834485,,1 minuut
2653,34ebec18,,30 seconden
2654,3d6783cb,,4 seconden
2655,85b06327,,8 seconden
2656,5f4ebded,,Na zon onder
2657,4ca24b78,항상,
2658,e3f00c20,,BPM
2659,50b1545a,사용자 지정,
2660,fe18672a,거리,
2661,f51eb231,매 비트,
2662,fe1ec05c,,Elke tik
2663,c09a1e98,4비트 마다,
2664,cf9a3635,,Elke vierde tik
2665,4b8580a6,2비트 마다,
2666,6685ab27,,Elke tweede tik
2667,9431c378,6비트 마다,
2668,a331db15,,Elke zesde tik
2669,07a6e247,3비트 마다,
2670,eca6b7c6,,Elke derde tik
2671,066fd0a7,빠르게,
2672,10214d6d,상태,
2673,3994f31e,,Waarschuw.freq.
2674,002c3e9d,,Waarsch.tonen
2675,1b7a31a0,,Geluiden
2676,afe8fe1e,,Auto vergrendel
2677,12d0cbc5,자동 일시중지,
2678,8343a130,자동 스크롤,
2679,aae77230,,Grafiek
2680,85852017,,Op basis van
2681,8a8527f6,,Op basis van
2682,6e8e4b65,,Modus
2683,7761ee5b,,Scherm
2684,30f12a5b,거리,
2685,fc821c9e,그래프 뷰,
2686,0c594b53,,Handicap Scoring
2687,27782b1d,,Taal voor tekst
2688,b57cfdbb,체인 수,
2689,aa22af19,지도데이텀,
2690,ff7f6938,회전타원체,
2691,a328c810,모드,
2692,108c4e11,모드 전환,
2693,68cf1154,,Noordreferentie
2694,aaf787c9,,Meldingen
2695,4239be12,페이스,
2696,03fe9fea,형식,
2697,c8cdad20,,Druk
2698,accd776c,주요 항목,
2699,19352e4c,,Prim. meetwaarde
2700,bbda1801,,Privacy
2701,8b47f021,,Snelheid
2702,4720c2a7,반복수 계산,
2703,f1e5ae94,보조항목,
2704,870cbb58,자기 평가,
2705,a9dd9eab,소리 및 진동,
2706,e3c72968,속도,
2707,bef58610,스테이션 1,
2708,9b7bd959,스테이션 2,
2709,e5ba0573,유형,
2710,ee21107f,,USB-modus
2711,ffc5c8e1,,Verticale snelheid
2712,0b9b75a7,높음 경고,
2713,f80db109,,Index/Slope
2714,307a6b99,,Exact Handicap
2715,0142614d,낮음 경고,
2716,10c27aea,중간,
2717,232fbd71,,Maandag
2718,361b775c,더보기,
2719,6fc51eb6,,Geen timeout
2720,ec8fe398,꺼짐,
2721,a782c721,설정안함,
2722,9b1dbf9f,,%HSR
2723,73707059,,%LDHS
2724,30ba7926,,% Max. HS
2725,f81b96f4,꺼짐,
2726,0e3ac0fd,1분,
2727,728cfab4,30초,
2728,42a79a3f,3 분,
2729,a64d9690,,Toon alles
2730,59476147,,Toon alleen oproepen
2731,bc2b7cc3,,Toon oproepen en sms-berichten
2732,7335e5c8,무음,
2733,5faad075,소리,
2734,42192056,소리와 진동,
2735,bba8ce4f,진동,
2736,3cf8b1e2,,Zaterdag
2737,9d4b5d54,느리게,
2738,f1bd2638,소리와 진동,
2739,684879a8,소리,
2740,10e38908,진동,
2741,201366d5,,Zondag
2742,f9f1a0d5,없음,
2743,c2444023,소리,
2744,ca96b914,소리와 진동,
2745,f6ab28bd,진동,
2746,87d81f64,시간,
2747,caa0344f,총 시간,
2748,9787db2b,중지 시,
2749,5e05070e,워크아웃만,
2750,c6522d49,라이브 점수 매기기가 켜져 있습니다. Garmin Golf 앱에서 최근 순위를 확인하세요.,
2751,a16f7731,토너먼트가 시작되었습니다. 행운을 빕니다.,
2752,09f6c289,훈련부하 포커스,
2753,5b51c042,편집,
2754,6c863657,저장됨,
2755,5fd56327,최저점,
2756,b9d24bfd,LPG,
2757,4814855d,존 선택,
2758,b5d6a8c9,,Accepteer
2759,d78b4ef7,,Weiger
2760,62b71e9e,,bpm
2761,8f027e40,,/km
2762,2cf06752,,/mi
2763,9b686673,젖산 역치 조정됨,
2764,326f5c01,bpm,
2765,4f5e864c,무산소 한계,
2766,63035e73,수동 입력,
2767,da638478,,Drempel gedetecteerd
2768,a6545f3d,밸런스,
2769,a75460d0,밸런스,
2770,6469bda6,밸런스,
2771,7f69e827,밸런스,
2772,f0b9e2b5,실험실,
2773,9d168ced,,Lactaatdrempeltest
2774,db33b2e1,,Lagos
2775,01a5d4bb,호수,
2776,cd1a120f,Lamb Con 1 Par,
2777,20bc1112,Lamb Con 2 Par,
2778,6a6dc168,지형,
2779,ee4ef745,지형,
2780,a64cf452,"육지,비도심",
2781,7fc0a9f2,Land_Rover,
2782,99c0ba36,"육지,도심",
2783,e9801ad8,랜드마크,
2784,a24275b0,랩 거리,
2785,a142741d,랩 거리,
2786,c45e81b3,랩 거리,
2787,e15eaf5a,랩 거리,
2788,5771d7e1,랩 거리,
2789,4071b3ac,랩 거리,
2790,55608b9a,랩 거리,
2791,38605df3,랩 거리,
2792,7a515113,랩 활공길이,
2793,97517eba,랩 활공길이,
2794,d8360e90,랩 활공길이,
2795,d7360cfd,랩 활공길이,
2796,bf65feb8,랩 접지시간,
2797,f5b4b4e1,랩 접지시간,
2798,f3a3689a,랩 접지시간,
2799,d6a33af3,랩 접지시간,
2800,4ac7c668,랩 여유심박%,
2801,39c7aba5,랩 여유심박%,
2802,0cba98db,랩 여유심박%,
2803,f9ba7af2,랩 여유심박%,
2804,6d9fde12,랩 최대심박%,
2805,809ffbfb,랩최대심박%,
2806,8f88ba49,랩 최대심박%,
2807,8888af44,랩 최대심박%,
2808,ef801657,랩 심박,
2809,f4801e36,랩 심박,
2810,cd659d54,랩 심박,
2811,b46575f9,랩 심박,
2812,14015165,랩,
2813,25016c28,랩,
2814,11f0051e,랩,
2815,1cf0166f,랩,
2816,a0ad7c82,랩 파워,
2817,93ad680b,랩 파워,
2818,42972239,랩 파워,
2819,5b974994,랩 파워,
2820,17288aff,랩 보폭,
2821,2c28ac0e,랩 보폭,
2822,d534ef0c,랩 보폭,
2823,ec351341,랩 보폭,
2824,c0f6dcf2,랩 SWOLF,
2825,d3f6fadb,랩 SWOLF,
2826,e2e14c29,랩 SWOLF,
2827,dbe14124,랩 SWOLF,
2828,b1abd1df,랩 수직진폭,
2829,c6abf2ee,랩 수직 OSC.,
2830,efb8ff6c,랩 수직진폭,
2831,06b923a1,랩 수직진폭,
2832,4ec7b70f,랩 진폭율,
2833,43c7a5be,랩 진폭율,
2834,8cd4e49c,랩 진폭율,
2835,83d4d671,랩 진폭율,
2836,e590964f,대형공항,
2837,2d4f1b5f,대도시,
2838,e34c792d,,Vorige back-up %1
2839,dda652b4,최근 %1시간,
2840,63797f53,최근 인터벌 거리,
2841,8079acfa,최종인터벌 거리,
2842,c15e3cd0,최종 인터벌 거리,
2843,c05e3b3d,최종 인터벌 거리,
2844,752099a2,최종인터벌최대%HRR,
2845,6820852b,L I M %HRR,
2846,970b08d9,최종 인터벌 최대(현재-HRR)%,
2847,b00b3034,최종인터벌최대%HRR,
2848,00832acc,L INT. MAX. %MAX.,
2849,17834f01,L I M %MAX.,
2850,4276c6bf,최종 인터벌 최대%(최대-현재),
2851,5776e7ce,L INT. MAX. %MAX.,
2852,31d14849,L INT. MAX. HR,
2853,2ad13d44,L INT MAX HR,
2854,0fe86c12,최종 인터벌 최대 심박수,
2855,22e889fb,L INT. MAX. HR,
2856,2e71f903,최근인터벌 페이스,
2857,2b71f44a,L INT. PACE,
2858,0c55ed00,최종 인터벌 페이스,
2859,2b561dcd,최종인터벌 페이스,
2860,d0a5cbdd,최종 인터벌 스트로크율,
2861,d1a5cd70,L INT. STRK.,
2862,0ebbf3c6,최종 인터벌 스트로크율,
2863,29bc1e47,최종 인터벌 스트로크율,
2864,02e4b25b,마지막 인터벌 스트로크 유형,
2865,efe49472,L INT. TYPE,
2866,40f1dfe8,최종 인터벌 스트로크 타입,
2867,2ff1c525,마지막 인터벌 스트로크 유형,
2868,b9565c14,최종인터벌 스트로크/길이,
2869,a05634b9,LI STRK/LN,
2870,db726817,길이당 최종 인터벌 스트로크,
2871,e0726ff6,마지막 인터벌 스트로크/길이,
2872,8d2e1219,최근 인터벌 시간,
2873,a62e3974,최종인터벌 시간,
2874,6b4535e2,최종 인터벌 시간,
2875,5e45216b,최종 인터벌 시간,
2876,2ad8f6a1,최종인터벌 길이,
2877,13d8d26c,최종인터벌 길이,
2878,28c7aa5a,최종 인터벌 길이,
2879,0bc77cb3,최종인터벌 길이,
2880,64f8f015,최종인터벌 SWOLF,
2881,55f8d878,LI SWOLF,
2882,62e7a3ce,최종 인터벌 Swolf,
2883,4de782bf,최종인터벌 Swolf,
2884,f4544f25,최근랩 거리,
2885,055469e8,마지막 랩 거리,
2886,f24302de,최근랩 거리,
2887,fd43142f,최근랩거리,
2888,afff7e12,최근랩 거리,
2889,c2ff9bfb,마지막 랩 거리,
2890,d1e85a49,최근랩 거리,
2891,cae84f44,최근랩거리,
2892,68512a7c,최종랩 활공길이,
2893,5f511c51,최종랩 활공길이,
2894,aa44c66f,최종랩 활공길이,
2895,9f44b51e,최종랩 활공길이,
2896,91572b7e,최근랩 접지시간,
2897,9c573ccf,L LAP GCT,
2898,936877c5,최종 랩 접지시간,
2899,a4689288,최종랩 접지시간,
2900,732e6ac9,최근랩 여유심박%,
2901,6c2e5fc4,LL %HRR,
2902,51458e92,최근랩 여유심박%,
2903,6445ac7b,최근랩 여유심박%,
2904,f55d5403,최종랩심박/최대%,
2905,f25d4f4a,LL HR %M,
2906,d3414800,최종랩%심박/최대,
2907,f24178cd,최종랩심박/최대%,
2908,36e87990,최근랩 심박,
2909,35e877fd,최종랩 심박,
2910,d903bc13,최근랩 심박,
2911,f603e9ba,최근랩 심박,
2912,92e0a1d2,직전랩 보폭,
2913,a5e0bfbb,직전랩 보폭,
2914,b4cb1109,최종 랩 보폭,
2915,adcb0604,최종 랩 보폭,
2916,53c8ce6b,최종랩 SWOLF,
2917,60c8e2e2,최종랩 SWOLF,
2918,91d468f8,최근 랩 Swolf,
2919,a0d48095,최종랩 SWOLF,
2920,2d75f544,최종 랩 수직진폭,
2921,34760049,최종랩진폭,
2922,4f920147,최종 랩 수직진폭,
2923,3491d6c6,최종 랩 수직진폭,
2924,e84ccf44,직전랩 수직비,
2925,ef4cda49,직전랩 수직비,
2926,0a68db47,최종랩 진폭율,
2927,ef68b0c6,최종랩 진폭율,
2928,9d3d5f06,최종 구간 거리,
2929,b83d8987,최종 구간 거리,
2930,5f27371d,최종 구간 거리,
2931,602738b0,최종 구간 거리,
2932,bfda38cc,최근 구간 시간,
2933,d6da5d01,최종 구간 시간,
2934,01cdd4bf,최종 구간 시간,
2935,16cdf5ce,최종 구간 시간,
2936,0f3b22d4,최근 풀길이 페이스,
2937,f63afb79,L LEN PC,
2938,31559bd7,최종풀 풀길이 페이스,
2939,3655a3b6,최근 풀길이 페이스,
2940,a8736a58,최종풀 길이 스트로크율,
2941,b77381f5,L LEN STRK,
2942,ea67064b,최종풀 길이 스트로크율,
2943,f7671ac2,최종풀 길이 스트로크율,
2944,06eb6942,최종풀 길이 스트로크 종류,
2945,f9eb54cb,L LEN TYPE,
2946,a8d50ef9,최근길이 스트로크 종류,
2947,c1d53654,최종풀 길이 스트로크 종류,
2948,ffe25f46,최종길이 스트로크 횟수,
2949,1ae289c7,LL STROKES,
2950,c1cc375d,최근길이 스트로크 횟수,
2951,c2cc38f0,최종길이 스트로크 횟수,
2952,39730b72,최근길이 SWOLF,
2953,4c73295b,최종랩 SWOLF,
2954,5b5d7aa9,최근길이 swolf,
2955,545d6fa4,최종길이 Swolf,
2956,b1996a80,최근 동작 거리,
2957,d0999b4d,마지막 이동 거리,
2958,d3b57683,,Laatste oefening afstand
2959,d0b571ca,최근 동작 거리,
2960,e7514b97,최근 동작 %HRR,
2961,ec515376,최근 동작 %HRR,
2962,c5353f94,최근 동작 시 %HRR,
2963,ac351839,최근 동작 시 %HRR,
2964,8609eb61,최근 동작 HR %MAX.,
2965,6f09c72c,LM HR %MAX.,
2966,83f89f1a,최근 동작 최대 심박수 %,
2967,66f87173,최근 동작 HR %Max.,
2968,c219f44e,최근 동작 심박수,
2969,ad19d33f,최근 동작 HR,
2970,c42b4095,최근 동작 심박수,
2971,b52b28f8,최근 동작 시 심박수,
2972,ecd398aa,최근 러닝,
2973,c8d16631,라틴 아메리칸,
2974,1c233929,위도 중심점,
2975,c4bcab43,위도 평행선 1,
2976,40803b11,위도 평행선 2,
2977,4bd5cec8,위도점 1,
2978,0a778ce2,위도점 2,
2979,4b793ed1,위도 원점,
2980,f3f3825c,Latvian TM,
2981,3d5f5f6a,세탁소,
2982,8e9aa27a,용암,
2983,e97623eb,유도각,
2984,6b3e5c99,유도선,
2985,61c277d2,Lefdal,
2986,84f55929,%1좌,
2987,8d344db0,길이,
2988,8c344c1d,길이,
2989,af5059b3,길이,
2990,cc50875a,길이,
2991,e82741de,방위 문자/도,
2992,3d5d59d9,방위 문자/Mils,
2993,967f100d,제방,
2994,b8ed1f3d,레벨,
